partid,cfp,co2
P6,0.5777,0.5777
P58,0.9463,0.9463
P123,0.5502,0.5502
P195,0.3013,0.3013
P114,0.8662,0.8662
P104,0.3599,0.3599
P177,0.6874,0.6874
P26,0.9766,0.9766
P109,0.8508,0.8508
P191,0.9689,0.9689
P13,0.8758,0.8758
P61,0.8575,0.8575
P46,0.1913,0.1913
P28,0.8271,0.8271
P131,0.3835,0.3835
P77,0.3339,0.3339
P63,0.8059,0.8059
P38,0.1805,0.1805
P92,0.5046,0.5046
P80,0.2172,0.2172
P106,0.6238,0.6238
P12,0.5201,0.5201
P186,0.8121,0.8121
P19,0.9076,0.9076
P24,0.8311,0.8311
P66,0.3443,0.3443
P108,0.5368,0.5368
P192,0.8208,0.8208
P14,0.3883,0.3883
P127,0.7307,0.7307
P147,0.4042,0.4042
P170,0.3333,0.3333
P54,0.8899,0.8899
P44,0.2822,0.2822
P163,0.6513,0.6513
P42,0.8938,0.8938
P161,0.7489,0.7489
P65,0.7174,0.7174
P84,0.3401,0.3401
P100,0.1693,0.1693
P57,0.7544,0.7544
P113,0.4001,0.4001
P56,0.8565,0.8565
P10,0.208,0.208
P107,0.5206,0.5206
P155,0.3381,0.3381
P153,0.4981,0.4981
P103,0.5925,0.5925
P86,0.2609,0.2609
P93,0.6781,0.6781
P180,0.3518,0.3518
P39,0.2963,0.2963
P158,0.4082,0.4082
P115,0.6564,0.6564
P90,0.7038,0.7038
P73,0.2906,0.2906
P132,0.5986,0.5986
P144,0.4052,0.4052
P184,0.4428,0.4428
P175,0.8556,0.8556
P62,0.4934,0.4934
P78,0.9805,0.9805
P67,0.4016,0.4016
P159,0.3692,0.3692
P142,0.315,0.315
P85,0.5245,0.5245
P96,0.9294,0.9294
P172,0.4827,0.4827
P176,0.6648,0.6648
P49,0.7477,0.7477
P81,0.8079,0.8079
P76,0.9535,0.9535
P188,0.6546,0.6546
P112,0.7439,0.7439
P133,0.6015,0.6015
P41,0.9814,0.9814
P70,0.2949,0.2949
P31,0.6481,0.6481
P21,0.1501,0.1501
P101,0.6225,0.6225
P110,0.1398,0.1398
P118,0.7704,0.7704
P64,0.5075,0.5075
P117,0.448,0.448
P37,0.1947,0.1947
P122,0.224,0.224
P171,0.8042,0.8042
P121,0.8497,0.8497
P120,0.7859,0.7859
P51,0.9328,0.9328
P102,0.3006,0.3006
P94,0.338,0.338
P53,0.7108,0.7108
P9,0.5312,0.5312
P134,0.6747,0.6747
P35,0.2697,0.2697
