partid,cfp,co2
P2248,0.5795,0.5795
P401,0.2485,0.2485
P44,0.8343,0.8343
P171,0.8131,0.8131
P775,0.3078,0.3078
P1140,0.1484,0.1484
P1118,0.9202,0.9202
P1424,0.9708,0.9708
P714,0.4538,0.4538
P1986,0.3568,0.3568
P468,0.8518,0.8518
P68,0.7705,0.7705
P1572,0.1128,0.1128
P1925,0.7334,0.7334
P1665,0.1868,0.1868
P830,0.5921,0.5921
P2062,0.5016,0.5016
P704,0.3492,0.3492
P1375,0.3958,0.3958
P187,0.2791,0.2791
P1098,0.6395,0.6395
P2208,0.3357,0.3357
P998,0.3404,0.3404
P584,0.3485,0.3485
P1769,0.6061,0.6061
P72,0.7454,0.7454
P1766,0.7993,0.7993
P1892,0.371,0.371
P1458,0.95,0.95
P1941,0.116,0.116
P2184,0.3686,0.3686
P2223,0.6614,0.6614
P2358,0.3922,0.3922
P2374,0.2461,0.2461
P363,0.4716,0.4716
P2387,0.764,0.764
P313,0.3047,0.3047
P112,0.6084,0.6084
P2395,0.2584,0.2584
P614,0.8995,0.8995
P1593,0.3145,0.3145
P2030,0.2739,0.2739
P2083,0.746,0.746
P1252,0.3774,0.3774
P2376,0.9035,0.9035
P810,0.1685,0.1685
P62,0.3479,0.3479
P1658,0.2041,0.2041
P2069,0.9625,0.9625
P433,0.6122,0.6122
P594,0.6022,0.6022
P1768,0.6401,0.6401
P43,0.3368,0.3368
P65,0.8264,0.8264
P479,0.1983,0.1983
P1191,0.1345,0.1345
P2206,0.7141,0.7141
P847,0.5304,0.5304
P1757,0.1192,0.1192
P1232,0.3377,0.3377
P2308,0.787,0.787
P738,0.64,0.64
P876,0.5992,0.5992
P1927,0.5728,0.5728
P2155,0.1178,0.1178
P658,0.6467,0.6467
P238,0.1627,0.1627
P127,0.8398,0.8398
P1114,0.2525,0.2525
P1531,0.3682,0.3682
P579,0.464,0.464
P305,0.4682,0.4682
P829,0.5398,0.5398
P2039,0.6294,0.6294
P634,0.2262,0.2262
P201,0.6435,0.6435
P225,0.5199,0.5199
P603,0.5694,0.5694
P2203,0.5162,0.5162
P1621,0.4128,0.4128
P9,0.9697,0.9697
P581,0.3065,0.3065
P1676,0.3986,0.3986
P2118,0.5499,0.5499
P1452,0.7338,0.7338
P1741,0.3223,0.3223
P1511,0.6672,0.6672
P773,0.8703,0.8703
P653,0.8119,0.8119
P857,0.9843,0.9843
P426,0.2443,0.2443
P2267,0.138,0.138
P154,0.352,0.352
P619,0.1475,0.1475
P264,0.686,0.686
P1273,0.5965,0.5965
P926,0.3521,0.3521
P873,0.6256,0.6256
P1625,0.8672,0.8672
P816,0.1075,0.1075
P1040,0.4541,0.4541
P1616,0.6645,0.6645
P1164,0.617,0.617
P190,0.5886,0.5886
P1697,0.4896,0.4896
P1633,0.1053,0.1053
P1667,0.9956,0.9956
P390,0.7583,0.7583
P1717,0.8851,0.8851
P1358,0.9665,0.9665
P497,0.1744,0.1744
P520,0.2932,0.2932
P903,0.6404,0.6404
P410,0.8737,0.8737
P1254,0.78,0.78
P2146,0.1597,0.1597
P111,0.4902,0.4902
P183,0.6545,0.6545
P2364,0.4999,0.4999
P940,0.2154,0.2154
P567,0.8348,0.8348
P2242,0.2522,0.2522
P755,0.6469,0.6469
P2074,0.5236,0.5236
P2254,0.5151,0.5151
P1504,0.5449,0.5449
P1475,0.8048,0.8048
P2023,0.184,0.184
P1950,0.958,0.958
P1245,0.6702,0.6702
P94,0.5446,0.5446
P273,0.7607,0.7607
P2291,0.9832,0.9832
P1849,0.6701,0.6701
P480,0.8645,0.8645
P556,0.3108,0.3108
P1021,0.6345,0.6345
P1729,0.3555,0.3555
P934,0.3721,0.3721
P71,0.4141,0.4141
P57,0.4776,0.4776
P635,0.1388,0.1388
P1467,0.2092,0.2092
P2159,0.4739,0.4739
P1274,0.683,0.683
P61,0.7274,0.7274
P243,0.385,0.385
P518,0.868,0.868
P2222,0.1855,0.1855
P559,0.2551,0.2551
P333,0.837,0.837
P640,0.7326,0.7326
P1165,0.7983,0.7983
P2112,0.1601,0.1601
P2033,0.9804,0.9804
P784,0.3027,0.3027
P139,0.2579,0.2579
P936,0.7669,0.7669
P1110,0.1665,0.1665
P1977,0.1779,0.1779
P1433,0.9842,0.9842
P2335,0.4747,0.4747
P1866,0.6801,0.6801
P2002,0.7993,0.7993
P250,0.2153,0.2153
P700,0.1547,0.1547
P88,0.5041,0.5041
P116,0.1824,0.1824
P675,0.4108,0.4108
P1128,0.7822,0.7822
P184,0.3001,0.3001
P275,0.8581,0.8581
P386,0.5683,0.5683
P1199,0.4022,0.4022
P1190,0.6893,0.6893
P466,0.5651,0.5651
P1792,0.9802,0.9802
P1262,0.982,0.982
P2090,0.6621,0.6621
P317,0.8097,0.8097
P1864,0.2011,0.2011
P399,0.1302,0.1302
P268,0.8309,0.8309
P585,0.4482,0.4482
P21,0.7357,0.7357
P1609,0.2189,0.2189
P1113,0.3936,0.3936
P957,0.4018,0.4018
P540,0.1618,0.1618
P768,0.3198,0.3198
P644,0.9362,0.9362
P1012,0.2482,0.2482
P1564,0.3071,0.3071
P1214,0.8172,0.8172
P237,0.7443,0.7443
P711,0.938,0.938
P481,0.6426,0.6426
P2315,0.6252,0.6252
P294,0.3563,0.3563
P2352,0.7195,0.7195
P1682,0.9855,0.9855
P1404,0.4363,0.4363
P24,0.5471,0.5471
P98,0.8389,0.8389
P1798,0.8512,0.8512
P1931,0.504,0.504
P702,0.6479,0.6479
P379,0.5183,0.5183
P1680,0.3352,0.3352
P2198,0.407,0.407
P1394,0.757,0.757
P819,0.7521,0.7521
P752,0.2376,0.2376
P945,0.7864,0.7864
P123,0.495,0.495
P1283,0.3654,0.3654
P874,0.4729,0.4729
P1447,0.6445,0.6445
P41,0.4574,0.4574
P2398,0.7944,0.7944
P1970,0.535,0.535
P259,0.7987,0.7987
P52,0.4535,0.4535
P732,0.3224,0.3224
P92,0.5003,0.5003
P837,0.6105,0.6105
P2306,0.7596,0.7596
P2092,0.2836,0.2836
P1604,0.2119,0.2119
P1334,0.4159,0.4159
P348,0.2205,0.2205
P1788,0.4003,0.4003
P557,0.5442,0.5442
P638,0.2558,0.2558
P1743,0.6825,0.6825
P1147,0.1323,0.1323
P1145,0.7712,0.7712
P1688,0.7161,0.7161
P1897,0.35,0.35
P1415,0.3577,0.3577
P2390,0.4272,0.4272
P565,0.7452,0.7452
P446,0.4631,0.4631
