partid,cfp,co2
P172,0.5999,0.5999
P59,0.2267,0.2267
P32,0.4438,0.4438
P27,0.8422,0.8422
P21,0.2855,0.2855
P29,0.3158,0.3158
P75,0.2874,0.2874
P121,0.7503,0.7503
P124,0.2348,0.2348
P133,0.5172,0.5172
P165,0.4866,0.4866
P47,0.4728,0.4728
P1,0.2173,0.2173
P139,0.1183,0.1183
P49,0.3711,0.3711
P18,0.4696,0.4696
P152,0.7231,0.7231
P99,0.6781,0.6781
P131,0.4127,0.4127
P71,0.2575,0.2575
P79,0.5092,0.5092
P119,0.9196,0.9196
P38,0.7501,0.7501
P103,0.4993,0.4993
P17,0.186,0.186
P57,0.7457,0.7457
P28,0.5531,0.5531
P166,0.8292,0.8292
P125,0.8193,0.8193
P24,0.134,0.134
P89,0.4623,0.4623
P30,0.3792,0.3792
P60,0.7558,0.7558
P164,0.6243,0.6243
P134,0.9673,0.9673
P91,0.7227,0.7227
P54,0.4582,0.4582
P171,0.9347,0.9347
P58,0.4203,0.4203
P117,0.2463,0.2463
P20,0.8727,0.8727
P113,0.8657,0.8657
P167,0.4249,0.4249
P140,0.2913,0.2913
P123,0.2131,0.2131
P122,0.6504,0.6504
P158,0.1638,0.1638
P9,0.1804,0.1804
P208,0.4606,0.4606
P8,0.9474,0.9474
P66,0.6726,0.6726
P157,0.337,0.337
P39,0.839,0.839
P190,0.153,0.153
P177,0.9702,0.9702
P15,0.6084,0.6084
P45,0.2247,0.2247
P106,0.1073,0.1073
P175,0.1016,0.1016
P67,0.4018,0.4018
P95,0.6203,0.6203
P116,0.4739,0.4739
P55,0.5965,0.5965
P160,0.2749,0.2749
P63,0.2878,0.2878
P102,0.7323,0.7323
P184,0.4522,0.4522
P207,0.3698,0.3698
P43,0.7777,0.7777
P196,0.3224,0.3224
P48,0.7557,0.7557
P80,0.3191,0.3191
P33,0.4677,0.4677
P96,0.5667,0.5667
P154,0.871,0.871
P147,0.3768,0.3768
P181,0.7765,0.7765
P130,0.6805,0.6805
P84,0.9558,0.9558
P12,0.9399,0.9399
P50,0.952,0.952
P61,0.6801,0.6801
P69,0.9652,0.9652
P22,0.6299,0.6299
P150,0.5942,0.5942
P203,0.483,0.483
P3,0.1267,0.1267
P7,0.5068,0.5068
P98,0.339,0.339
P137,0.6575,0.6575
P105,0.1715,0.1715
P23,0.7912,0.7912
P37,0.1296,0.1296
P161,0.4616,0.4616
P115,0.4475,0.4475
P187,0.9648,0.9648
P19,0.7313,0.7313
P189,0.2851,0.2851
P182,0.298,0.298
P206,0.6886,0.6886
P143,0.2196,0.2196
P202,0.5429,0.5429
P77,0.8901,0.8901
P148,0.1804,0.1804
P6,0.8509,0.8509
P195,0.8479,0.8479
