partid,parents_partid,qty
P0,null,1
P1,P0,1
P2,P0,1
P3,P0,1
P4,P1,1
P5,P1,1
P6,P2,1
P7,P2,1
P8,P2,1
P9,P2,1
P10,P3,1
P11,P3,1
P12,P3,1
P13,P3,1
P14,P5,1
P15,P5,1
P16,P5,1
P17,P5,1
P18,P5,1
P19,P6,1
P20,P6,1
P21,P6,1
P22,P7,1
P23,P7,1
P24,P7,1
P25,P9,1
P26,P9,1
P27,P9,1
P28,P11,1
P29,P11,1
P30,P11,1
P31,P12,1
P32,P12,1
P33,P12,1
P34,P14,1
P35,P14,1
P36,P15,1
P37,P15,1
P38,P15,1
P39,P15,1
P40,P18,1
P41,P18,1
P42,P18,1
P43,P18,1
P44,P18,1
P45,P20,1
P46,P20,1
P47,P20,1
P48,P21,1
P49,P21,1
P50,P21,1
P51,P21,1
P52,P21,1
P53,P22,1
P54,P22,1
P55,P23,1
P56,P23,1
P57,P24,1
P58,P24,1
P59,P24,1
P60,P24,1
P61,P24,1
P62,P25,1
P63,P25,1
P64,P25,1
P65,P25,1
P66,P27,1
P67,P27,1
P68,P27,1
P69,P27,1
P70,P29,1
P71,P29,1
P72,P31,1
P73,P31,1
P74,P31,1
P75,P31,1
P76,P31,1
P77,P33,1
P78,P33,1
P79,P34,1
P80,P34,1
P81,P34,1
P82,P34,1
P83,P35,1
P84,P35,1
P85,P35,1
P86,P37,1
P87,P37,1
P88,P37,1
P89,P38,1
P90,P38,1
P91,P38,1
P92,P39,1
P93,P39,1
P94,P39,1
P95,P39,1
P96,P39,1
P97,P40,1
P98,P40,1
P99,P40,1
P100,P40,1
P101,P40,1
P102,P41,1
P103,P41,1
P104,P41,1
P105,P42,1
P106,P42,1
P107,P42,1
P108,P42,1
P109,P42,1
P110,P44,1
P111,P44,1
P112,P44,1
P113,P44,1
P114,P44,1
P115,P45,1
P116,P45,1
P117,P45,1
P118,P46,1
P119,P46,1
P120,P47,1
P121,P47,1
P122,P52,1
P123,P52,1
P124,P52,1
P125,P52,1
P126,P55,1
P127,P55,1
P128,P55,1
P129,P55,1
P130,P58,1
P131,P58,1
P132,P58,1
P133,P58,1
P134,P58,1
P135,P64,1
P136,P64,1
P137,P64,1
P138,P66,1
P139,P66,1
P140,P66,1
P141,P68,1
P142,P68,1
P143,P69,1
P144,P69,1
P145,P69,1
P146,P69,1
P147,P71,1
P148,P71,1
P149,P71,1
P150,P71,1
P151,P72,1
P152,P72,1
P153,P73,1
P154,P73,1
P155,P75,1
P156,P75,1
P157,P75,1
P158,P75,1
P159,P76,1
P160,P76,1
P161,P76,1
P162,P76,1
P163,P76,1
P164,P78,1
P165,P78,1
P166,P78,1
P167,P78,1
P168,P80,1
P169,P80,1
P170,P80,1
P171,P81,1
P172,P81,1
P173,P81,1
P174,P82,1
P175,P82,1
P176,P84,1
P177,P84,1
P178,P84,1
P179,P85,1
P180,P85,1
P181,P85,1
P182,P85,1
P183,P86,1
P184,P86,1
P185,P86,1
P186,P88,1
P187,P88,1
P188,P89,1
P189,P89,1
P190,P90,1
P191,P90,1
P192,P91,1
P193,P91,1
P194,P91,1
P195,P91,1
P196,P91,1
P197,P92,1
P198,P92,1
P199,P92,1
P200,P92,1
P201,P92,1
P202,P93,1
P203,P93,1
P204,P93,1
P205,P93,1
P206,P93,1
P207,P95,1
P208,P95,1
P209,P95,1
P210,P97,1
P211,P97,1
P212,P98,1
P213,P98,1
P214,P98,1
P215,P98,1
P216,P99,1
P217,P99,1
P218,P99,1
P219,P99,1
P220,P100,1
P221,P100,1
P222,P102,1
P223,P102,1
P224,P102,1
P225,P103,1
P226,P103,1
P227,P103,1
P228,P103,1
P229,P104,1
P230,P104,1
P231,P104,1
P232,P104,1
P233,P104,1
P234,P107,1
P235,P107,1
P236,P107,1
P237,P107,1
P238,P107,1
P239,P108,1
P240,P108,1
P241,P108,1
P242,P109,1
P243,P109,1
P244,P109,1
P245,P109,1
P246,P110,1
P247,P110,1
P248,P110,1
P249,P110,1
P250,P112,1
P251,P112,1
P252,P112,1
P253,P112,1
P254,P112,1
P255,P114,1
P256,P114,1
P257,P114,1
P258,P116,1
P259,P116,1
P260,P116,1
P261,P117,1
P262,P117,1
P263,P119,1
P264,P119,1
P265,P120,1
P266,P120,1
P267,P120,1
P268,P120,1
P269,P120,1
P270,P121,1
P271,P121,1
P272,P121,1
P273,P121,1
P274,P121,1
P275,P123,1
P276,P123,1
P277,P124,1
P278,P124,1
P279,P124,1
P280,P125,1
P281,P125,1
P282,P125,1
P283,P125,1
P284,P126,1
P285,P126,1
P286,P126,1
P287,P126,1
P288,P127,1
P289,P127,1
P290,P127,1
P291,P127,1
P292,P127,1
P293,P129,1
P294,P129,1
P295,P129,1
P296,P130,1
P297,P130,1
P298,P130,1
P299,P130,1
