partid,cfp,co2
P13713,0.9417,0.9417
P4920,0.6415,0.6415
P5236,0.6891,0.6891
P11269,0.981,0.981
P9972,0.8395,0.8395
P156,0.1399,0.1399
P18411,0.679,0.679
P2527,0.9461,0.9461
P13008,0.3646,0.3646
P16170,0.2297,0.2297
P14723,0.3429,0.3429
P16932,0.6966,0.6966
P1036,0.4755,0.4755
P12487,0.6023,0.6023
P18004,0.8913,0.8913
P2963,0.1571,0.1571
P22236,0.7977,0.7977
P12354,0.2749,0.2749
P19300,0.6114,0.6114
P14087,0.8818,0.8818
P3670,0.1459,0.1459
P13288,0.5886,0.5886
P3827,0.3335,0.3335
P6485,0.4114,0.4114
P6607,0.4718,0.4718
P5721,0.8871,0.8871
P17406,0.551,0.551
P20238,0.6323,0.6323
P4334,0.7578,0.7578
P5986,0.3239,0.3239
P8372,0.8513,0.8513
P8287,0.9514,0.9514
P14407,0.2238,0.2238
P6839,0.9577,0.9577
P940,0.3569,0.3569
P16030,0.5947,0.5947
P9976,0.2923,0.2923
P11327,0.6464,0.6464
P19058,0.3094,0.3094
P17913,0.9481,0.9481
P1750,0.6523,0.6523
P22219,0.1005,0.1005
P13717,0.3702,0.3702
P13466,0.6804,0.6804
P17535,0.3035,0.3035
P10164,0.2214,0.2214
P19220,0.6129,0.6129
P19884,0.2728,0.2728
P7364,0.6318,0.6318
P14692,0.3885,0.3885
P6916,0.5937,0.5937
P2738,0.5017,0.5017
P11067,0.635,0.635
P840,0.3803,0.3803
P2774,0.6475,0.6475
P9023,0.6527,0.6527
P1080,0.6052,0.6052
P12802,0.94,0.94
P8161,0.8852,0.8852
P13850,0.6943,0.6943
P16623,0.6144,0.6144
P21872,0.5785,0.5785
P16826,0.4,0.4
P16975,0.7063,0.7063
P18558,0.4672,0.4672
P6329,0.9621,0.9621
P11679,0.8705,0.8705
P3434,0.957,0.957
P981,0.9242,0.9242
P20974,0.4823,0.4823
P9174,0.8086,0.8086
P7924,0.9892,0.9892
P7652,0.1663,0.1663
P15031,0.8414,0.8414
P15505,0.4104,0.4104
P22740,0.2432,0.2432
P1527,0.7607,0.7607
P15311,0.2802,0.2802
P15121,0.8218,0.8218
P3158,0.8674,0.8674
P15785,0.7799,0.7799
P12482,0.7249,0.7249
P9380,0.5078,0.5078
P12931,0.3934,0.3934
P13987,0.427,0.427
P4959,0.1421,0.1421
P19407,0.6414,0.6414
P9940,0.4855,0.4855
P6367,0.8721,0.8721
P16160,0.762,0.762
P6004,0.7921,0.7921
P5231,0.1024,0.1024
P21025,0.3372,0.3372
P17921,0.5929,0.5929
P6727,0.4177,0.4177
P2769,0.9516,0.9516
P272,0.2445,0.2445
P20353,0.3017,0.3017
P15928,0.9901,0.9901
P10695,0.5839,0.5839
P1738,0.6284,0.6284
P742,0.3773,0.3773
P2417,0.3239,0.3239
P6168,0.1312,0.1312
P13769,0.9193,0.9193
P814,0.4974,0.4974
P16574,0.6266,0.6266
P22222,0.3586,0.3586
P22576,0.1377,0.1377
P16438,0.9474,0.9474
P7149,0.1324,0.1324
P67,0.8312,0.8312
P19411,0.9842,0.9842
P2918,0.7375,0.7375
P21907,0.7329,0.7329
P18466,0.1912,0.1912
P21731,0.2365,0.2365
P12041,0.3973,0.3973
P4815,0.8158,0.8158
P10239,0.3009,0.3009
P14869,0.3129,0.3129
P15454,0.8823,0.8823
P17942,0.8909,0.8909
P5122,0.3662,0.3662
P1545,0.3016,0.3016
P13091,0.8053,0.8053
P1819,0.3124,0.3124
P12026,0.7593,0.7593
P8083,0.2299,0.2299
P4872,0.5205,0.5205
P6704,0.6876,0.6876
P1327,0.7829,0.7829
P16489,0.9294,0.9294
P11216,0.9142,0.9142
P22351,0.4325,0.4325
P18407,0.8782,0.8782
P7688,0.692,0.692
P19033,0.1687,0.1687
P196,0.6016,0.6016
P21278,0.8928,0.8928
P13568,0.914,0.914
P19042,0.3656,0.3656
P5545,0.2033,0.2033
P19066,0.5271,0.5271
P6777,0.8684,0.8684
P7492,0.9892,0.9892
P3338,0.7319,0.7319
P13268,0.3852,0.3852
P20483,0.6864,0.6864
P21905,0.4408,0.4408
P6851,0.5599,0.5599
P22456,0.6433,0.6433
P15573,0.6123,0.6123
P19814,0.2715,0.2715
P16715,0.2063,0.2063
P13366,0.3482,0.3482
P15670,0.8702,0.8702
P16971,0.1233,0.1233
P16512,0.7668,0.7668
P3506,0.5509,0.5509
P11814,0.6433,0.6433
P7011,0.3675,0.3675
P18036,0.559,0.559
P15846,0.3991,0.3991
P8905,0.3398,0.3398
P14323,0.699,0.699
P7827,0.8587,0.8587
P14503,0.8793,0.8793
P13576,0.9983,0.9983
P19889,0.896,0.896
P13540,0.5482,0.5482
P393,0.703,0.703
P2820,0.4356,0.4356
P21314,0.5074,0.5074
P9986,0.7022,0.7022
P4604,0.1976,0.1976
P6417,0.6872,0.6872
P16323,0.6706,0.6706
P1299,0.3826,0.3826
P9323,0.4284,0.4284
P5898,0.5759,0.5759
P13906,0.2,0.2
P20564,0.6964,0.6964
P10906,0.5663,0.5663
P16737,0.5685,0.5685
P7019,0.6723,0.6723
P19231,0.8145,0.8145
P18281,0.5328,0.5328
P2484,0.8301,0.8301
P4634,0.5029,0.5029
P14616,0.292,0.292
P18491,0.6248,0.6248
P16165,0.4553,0.4553
P18786,0.6434,0.6434
P717,0.5247,0.5247
P13490,0.4379,0.4379
P1362,0.5265,0.5265
P8983,0.1405,0.1405
P9407,0.706,0.706
P14489,0.3642,0.3642
P22765,0.439,0.439
P5464,0.4556,0.4556
P12645,0.7112,0.7112
P13236,0.913,0.913
P5574,0.2276,0.2276
P1408,0.4848,0.4848
P2737,0.384,0.384
P22632,0.1677,0.1677
P20134,0.8876,0.8876
P21704,0.6854,0.6854
P13578,0.5545,0.5545
P5994,0.9131,0.9131
P3435,0.6431,0.6431
P12792,0.7549,0.7549
P20528,0.8985,0.8985
P22662,0.8004,0.8004
P9200,0.6068,0.6068
P13777,0.4861,0.4861
P20044,0.3158,0.3158
P3419,0.6132,0.6132
P7195,0.4484,0.4484
P7939,0.4145,0.4145
P3228,0.8548,0.8548
P12964,0.5049,0.5049
P21753,0.7559,0.7559
P6029,0.3968,0.3968
P20256,0.3424,0.3424
P15537,0.431,0.431
P21982,0.2809,0.2809
P6409,0.6943,0.6943
P17546,0.9829,0.9829
P1048,0.4268,0.4268
P11990,0.1212,0.1212
P1774,0.5127,0.5127
P10054,0.7029,0.7029
P10305,0.3825,0.3825
P3022,0.2209,0.2209
P52,0.5988,0.5988
P4970,0.6311,0.6311
P7337,0.5333,0.5333
P17748,0.5699,0.5699
P14565,0.1055,0.1055
P16913,0.2353,0.2353
P15150,0.5735,0.5735
P4762,0.4184,0.4184
P20927,0.2041,0.2041
P13342,0.2843,0.2843
P15730,0.761,0.761
P3878,0.3521,0.3521
P18954,0.4919,0.4919
P3306,0.4841,0.4841
P20918,0.5018,0.5018
P18840,0.9374,0.9374
P16285,0.6566,0.6566
P22328,0.95,0.95
