partid,cfp,co2
P1902,0.7508,0.7508
P1265,0.6611,0.6611
P80,0.8415,0.8415
P1581,0.1192,0.1192
P1579,0.2933,0.2933
P445,0.3177,0.3177
P1062,0.1341,0.1341
P1635,0.4899,0.4899
P2393,0.1379,0.1379
P1890,0.7059,0.7059
P1521,0.3849,0.3849
P1825,0.6356,0.6356
P1913,0.6651,0.6651
P1455,0.5095,0.5095
P99,0.419,0.419
P1847,0.4607,0.4607
P104,0.6908,0.6908
P2282,0.8218,0.8218
P1287,0.7743,0.7743
P1346,0.4871,0.4871
P1259,0.3944,0.3944
P1138,0.3397,0.3397
P549,0.2141,0.2141
P1087,0.4743,0.4743
P372,0.9761,0.9761
P630,0.2938,0.2938
P326,0.3361,0.3361
P1164,0.2421,0.2421
P913,0.2661,0.2661
P77,0.6055,0.6055
P174,0.1229,0.1229
P368,0.1341,0.1341
P704,0.5304,0.5304
P1311,0.8257,0.8257
P1711,0.1789,0.1789
P2254,0.4453,0.4453
P291,0.6197,0.6197
P1681,0.8696,0.8696
P2091,0.9407,0.9407
P1372,0.5388,0.5388
P249,0.9536,0.9536
P14,0.9178,0.9178
P2127,0.34,0.34
P1911,0.8147,0.8147
P170,0.5548,0.5548
P1844,0.3416,0.3416
P978,0.1536,0.1536
P497,0.5787,0.5787
P2000,0.7748,0.7748
P803,0.4668,0.4668
P2255,0.1154,0.1154
P1255,0.3812,0.3812
P700,0.3724,0.3724
P1221,0.545,0.545
P484,0.267,0.267
P893,0.2199,0.2199
P1140,0.7404,0.7404
P1542,0.4531,0.4531
P1944,0.3299,0.3299
P2315,0.6381,0.6381
P463,0.911,0.911
P2232,0.7214,0.7214
P1787,0.8141,0.8141
P1394,0.8718,0.8718
P1352,0.8893,0.8893
P814,0.4854,0.4854
P808,0.2933,0.2933
P2394,0.9754,0.9754
P925,0.7295,0.7295
P718,0.5828,0.5828
P1465,0.9343,0.9343
P1798,0.276,0.276
P38,0.5198,0.5198
P1445,0.2988,0.2988
P1217,0.4877,0.4877
P1918,0.8209,0.8209
P1458,0.8564,0.8564
P1021,0.4415,0.4415
P401,0.8727,0.8727
P737,0.337,0.337
P73,0.916,0.916
P540,0.1475,0.1475
P186,0.4322,0.4322
P594,0.5144,0.5144
P670,0.4389,0.4389
P2396,0.3941,0.3941
P499,0.2289,0.2289
P801,0.199,0.199
P2277,0.3118,0.3118
P2270,0.4923,0.4923
P106,0.2617,0.2617
P733,0.2583,0.2583
P1832,0.1451,0.1451
P239,0.9502,0.9502
P1474,0.5734,0.5734
P1046,0.4819,0.4819
P1260,0.3816,0.3816
P81,0.2209,0.2209
P1564,0.7365,0.7365
P1289,0.3739,0.3739
P1232,0.6267,0.6267
P2206,0.5594,0.5594
P1995,0.829,0.829
P448,0.1325,0.1325
P762,0.8837,0.8837
P1415,0.5757,0.5757
P220,0.2346,0.2346
P890,0.6645,0.6645
P593,0.5677,0.5677
P2314,0.105,0.105
P810,0.5479,0.5479
P648,0.3676,0.3676
P950,0.4451,0.4451
P1274,0.2416,0.2416
P17,0.9201,0.9201
P1159,0.3116,0.3116
P656,0.7766,0.7766
P1812,0.8892,0.8892
P1952,0.1362,0.1362
P2036,0.7788,0.7788
P557,0.8986,0.8986
P1950,0.682,0.682
P2006,0.4619,0.4619
P1165,0.826,0.826
P696,0.3873,0.3873
P822,0.4252,0.4252
P185,0.9907,0.9907
P877,0.2034,0.2034
P189,0.254,0.254
P1356,0.4292,0.4292
P1589,0.5051,0.5051
P539,0.6795,0.6795
P1494,0.7019,0.7019
P177,0.416,0.416
P1720,0.7998,0.7998
P927,0.7528,0.7528
P1286,0.8957,0.8957
P2201,0.3885,0.3885
P1132,0.7261,0.7261
P1899,0.7132,0.7132
P863,0.2464,0.2464
P1625,0.5105,0.5105
P1326,0.3582,0.3582
P1203,0.1276,0.1276
P980,0.6024,0.6024
P182,0.1049,0.1049
