partid,cfp,co2
P585,0.3428,0.3428
P2174,0.4107,0.4107
P2142,0.3441,0.3441
P179,0.5459,0.5459
P313,0.1066,0.1066
P2386,0.4423,0.4423
P1244,0.6894,0.6894
P129,0.8418,0.8418
P948,0.9709,0.9709
P708,0.3852,0.3852
P1923,0.9849,0.9849
P1851,0.6233,0.6233
P1269,0.7044,0.7044
P440,0.6195,0.6195
P1821,0.1765,0.1765
P2224,0.1828,0.1828
P363,0.5341,0.5341
P992,0.469,0.469
P268,0.1045,0.1045
P452,0.4573,0.4573
P2162,0.5269,0.5269
P1202,0.9774,0.9774
P392,0.9655,0.9655
P600,0.3113,0.3113
P910,0.1684,0.1684
P2256,0.7545,0.7545
P2317,0.4465,0.4465
P1036,0.1467,0.1467
P1984,0.8823,0.8823
P1645,0.4098,0.4098
P1917,0.935,0.935
P317,0.1625,0.1625
P1738,0.8261,0.8261
P1378,0.3603,0.3603
P763,0.7785,0.7785
P1121,0.9616,0.9616
P435,0.216,0.216
P1580,0.6826,0.6826
P2040,0.1368,0.1368
P1308,0.4733,0.4733
P2222,0.6162,0.6162
P588,0.9142,0.9142
P1909,0.723,0.723
P702,0.5037,0.5037
P866,0.2172,0.2172
P246,0.439,0.439
P1296,0.3589,0.3589
P459,0.1027,0.1027
P1934,0.3071,0.3071
P85,0.4826,0.4826
P753,0.9237,0.9237
P1904,0.8822,0.8822
P1717,0.6298,0.6298
P841,0.8546,0.8546
P304,0.6297,0.6297
P2059,0.6683,0.6683
P145,0.1227,0.1227
P2140,0.6478,0.6478
P669,0.5764,0.5764
P1582,0.7579,0.7579
P1405,0.6409,0.6409
P1024,0.3842,0.3842
P1673,0.2735,0.2735
P2343,0.2991,0.2991
P421,0.3173,0.3173
P1587,0.971,0.971
P2308,0.1953,0.1953
P610,0.8596,0.8596
P510,0.8717,0.8717
P1719,0.7143,0.7143
P993,0.6811,0.6811
P2225,0.9871,0.9871
P1454,0.7526,0.7526
P394,0.4679,0.4679
P660,0.2669,0.2669
P1272,0.9193,0.9193
P1325,0.5719,0.5719
P1896,0.7999,0.7999
P328,0.4089,0.4089
P2072,0.499,0.499
P2173,0.3019,0.3019
P904,0.3702,0.3702
P599,0.7329,0.7329
P2071,0.6084,0.6084
P1936,0.7082,0.7082
P1688,0.3924,0.3924
P2139,0.8507,0.8507
P1817,0.1085,0.1085
P1223,0.9586,0.9586
P1200,0.5294,0.5294
P1070,0.4797,0.4797
P842,0.7955,0.7955
P747,0.8949,0.8949
P2045,0.4483,0.4483
P2328,0.4075,0.4075
P2161,0.3903,0.3903
P2295,0.1584,0.1584
P219,0.8053,0.8053
P527,0.6839,0.6839
P1000,0.2582,0.2582
P1964,0.1655,0.1655
P2283,0.6328,0.6328
P2180,0.9862,0.9862
P546,0.1505,0.1505
P2049,0.2883,0.2883
P1786,0.6227,0.6227
P1809,0.8721,0.8721
P1696,0.564,0.564
P1446,0.7978,0.7978
P804,0.4321,0.4321
P2035,0.8539,0.8539
P798,0.7562,0.7562
P573,0.6611,0.6611
P1400,0.5663,0.5663
P879,0.5597,0.5597
P1649,0.7647,0.7647
P2373,0.9176,0.9176
P1093,0.1714,0.1714
P2011,0.27,0.27
P2104,0.1794,0.1794
P1008,0.9252,0.9252
P2242,0.3451,0.3451
P2080,0.4893,0.4893
P1273,0.2893,0.2893
P1487,0.1056,0.1056
P2340,0.211,0.211
P500,0.356,0.356
P562,0.5568,0.5568
P1096,0.3678,0.3678
P1651,0.6654,0.6654
P1199,0.7173,0.7173
P1724,0.8872,0.8872
P1167,0.309,0.309
P74,0.5123,0.5123
P1141,0.4663,0.4663
P2383,0.5392,0.5392
P2005,0.2582,0.2582
P480,0.7513,0.7513
P1018,0.5365,0.5365
P2302,0.8288,0.8288
P140,0.6602,0.6602
P167,0.5501,0.5501
P1536,0.7533,0.7533
P875,0.8108,0.8108
P1838,0.4761,0.4761
P375,0.2378,0.2378
P1992,0.316,0.316
P192,0.8037,0.8037
P1173,0.2237,0.2237
P258,0.9984,0.9984
P455,0.3269,0.3269
P735,0.8713,0.8713
P2223,0.2924,0.2924
P1025,0.7837,0.7837
P1318,0.3311,0.3311
P2247,0.5307,0.5307
P1530,0.672,0.672
P310,0.7241,0.7241
P1207,0.7128,0.7128
P1248,0.6423,0.6423
P1736,0.5105,0.5105
P1751,0.4632,0.4632
P567,0.862,0.862
P187,0.4021,0.4021
P1910,0.7691,0.7691
P2156,0.6417,0.6417
P938,0.4021,0.4021
P1231,0.5912,0.5912
P426,0.564,0.564
P1477,0.3482,0.3482
P2157,0.9812,0.9812
P654,0.971,0.971
P1753,0.8318,0.8318
P687,0.4517,0.4517
P1793,0.8415,0.8415
P1993,0.6731,0.6731
P2374,0.157,0.157
P184,0.6402,0.6402
P520,0.6986,0.6986
P1758,0.1334,0.1334
P1361,0.1159,0.1159
P1424,0.5702,0.5702
P1082,0.9315,0.9315
P332,0.1924,0.1924
P1452,0.7439,0.7439
P25,0.6783,0.6783
P1130,0.9706,0.9706
P2252,0.5627,0.5627
P2293,0.8129,0.8129
P551,0.6127,0.6127
P1871,0.8225,0.8225
P1569,0.4307,0.4307
P800,0.4321,0.4321
P1064,0.9957,0.9957
P481,0.4692,0.4692
P1472,0.1522,0.1522
P878,0.1032,0.1032
P2194,0.9873,0.9873
P1666,0.3796,0.3796
P61,0.2272,0.2272
P834,0.1761,0.1761
P2292,0.4447,0.4447
P1525,0.1848,0.1848
P1277,0.221,0.221
P35,0.9583,0.9583
P1511,0.9441,0.9441
P858,0.481,0.481
P2264,0.1255,0.1255
P888,0.3388,0.3388
P75,0.4628,0.4628
P1004,0.2013,0.2013
P966,0.6046,0.6046
P709,0.7233,0.7233
P349,0.9641,0.9641
P761,0.964,0.964
P2296,0.4495,0.4495
P1045,0.4907,0.4907
P1043,0.7674,0.7674
P1211,0.548,0.548
P2117,0.5993,0.5993
P1190,0.8708,0.8708
P2077,0.7392,0.7392
P1013,0.1628,0.1628
P193,0.9821,0.9821
P400,0.3435,0.3435
P793,0.2797,0.2797
P2217,0.9985,0.9985
P378,0.8714,0.8714
P2034,0.9105,0.9105
P2280,0.2841,0.2841
P846,0.2524,0.2524
P60,0.2222,0.2222
P150,0.3966,0.3966
P1468,0.1608,0.1608
P330,0.2826,0.2826
P2176,0.5212,0.5212
P1156,0.3914,0.3914
P7,0.1364,0.1364
P46,0.5333,0.5333
P1084,0.6426,0.6426
P1771,0.7419,0.7419
P431,0.8556,0.8556
P591,0.7643,0.7643
P1033,0.3457,0.3457
P1430,0.5118,0.5118
P473,0.6161,0.6161
P532,0.3864,0.3864
P1357,0.8904,0.8904
P2184,0.7864,0.7864
P613,0.162,0.162
P388,0.2762,0.2762
P64,0.8632,0.8632
