partid,cfp,co2
P303,0.1128,0.1128
P1358,0.802,0.802
P1017,0.4272,0.4272
P1846,0.7695,0.7695
P1326,0.8991,0.8991
P731,0.9571,0.9571
P1149,0.1904,0.1904
P1605,0.1672,0.1672
P514,0.3861,0.3861
P1359,0.2304,0.2304
P612,0.2337,0.2337
P475,0.9543,0.9543
P604,0.3476,0.3476
P22,0.973,0.973
P1896,0.7766,0.7766
P777,0.363,0.363
P1851,0.4873,0.4873
P380,0.8124,0.8124
P1207,0.9791,0.9791
P1711,0.836,0.836
P1058,0.1625,0.1625
P1453,0.2843,0.2843
P313,0.2153,0.2153
P1642,0.3015,0.3015
P1543,0.4903,0.4903
P279,0.2563,0.2563
P1743,0.6882,0.6882
P565,0.3969,0.3969
P1889,0.9665,0.9665
P1633,0.224,0.224
P124,0.6941,0.6941
P823,0.3001,0.3001
P1304,0.8422,0.8422
P394,0.437,0.437
P914,0.3706,0.3706
P549,0.1943,0.1943
P639,0.7033,0.7033
P38,0.877,0.877
P1683,0.2575,0.2575
P260,0.4409,0.4409
P326,0.9894,0.9894
P1641,0.351,0.351
P81,0.7166,0.7166
P1030,0.1356,0.1356
P1630,0.8217,0.8217
P1200,0.8313,0.8313
P1127,0.1072,0.1072
P1544,0.5136,0.5136
P1025,0.4806,0.4806
P1239,0.413,0.413
P849,0.3037,0.3037
P1724,0.3228,0.3228
P1234,0.4154,0.4154
P1294,0.6812,0.6812
P434,0.1187,0.1187
P820,0.4539,0.4539
P1810,0.1698,0.1698
P794,0.2234,0.2234
P1904,0.5807,0.5807
P1597,0.2582,0.2582
P373,0.9275,0.9275
P1407,0.1828,0.1828
P1026,0.9936,0.9936
P1778,0.1019,0.1019
P929,0.8403,0.8403
P751,0.2902,0.2902
P1797,0.7077,0.7077
P1943,0.7465,0.7465
P822,0.4734,0.4734
P422,0.4987,0.4987
P636,0.3403,0.3403
P701,0.9381,0.9381
P1516,0.5673,0.5673
P491,0.3396,0.3396
P504,0.5949,0.5949
P1106,0.4296,0.4296
P936,0.3721,0.3721
P1496,0.6072,0.6072
P1954,0.8411,0.8411
P1840,0.8344,0.8344
P564,0.5812,0.5812
P736,0.1269,0.1269
P1541,0.3961,0.3961
P528,0.9299,0.9299
P718,0.5108,0.5108
P1241,0.7786,0.7786
P1035,0.4588,0.4588
P319,0.8836,0.8836
P1845,0.2773,0.2773
P1412,0.3093,0.3093
P432,0.951,0.951
P788,0.5126,0.5126
P1395,0.7402,0.7402
P1583,0.1553,0.1553
P420,0.977,0.977
P1601,0.4012,0.4012
P1591,0.465,0.465
P795,0.8187,0.8187
P368,0.7056,0.7056
P370,0.8611,0.8611
P274,0.8136,0.8136
P467,0.3698,0.3698
P602,0.1909,0.1909
P975,0.1121,0.1121
P1286,0.2378,0.2378
P1428,0.9202,0.9202
P214,0.7467,0.7467
P1636,0.9126,0.9126
P1606,0.5721,0.5721
P140,0.4849,0.4849
P324,0.8159,0.8159
P875,0.3919,0.3919
P1121,0.6857,0.6857
P706,0.1932,0.1932
P452,0.2294,0.2294
P1635,0.255,0.255
P58,0.1731,0.1731
P396,0.3556,0.3556
P527,0.6725,0.6725
P1501,0.8195,0.8195
P1933,0.6936,0.6936
P1658,0.7369,0.7369
P1506,0.6339,0.6339
P1617,0.6301,0.6301
P1538,0.9885,0.9885
P506,0.4383,0.4383
P406,0.2374,0.2374
P1775,0.1996,0.1996
P1265,0.7167,0.7167
P460,0.3711,0.3711
P1388,0.2778,0.2778
P258,0.8393,0.8393
P1152,0.9402,0.9402
P1115,0.6645,0.6645
P1799,0.4489,0.4489
P256,0.5099,0.5099
P1020,0.7602,0.7602
P662,0.5043,0.5043
P834,0.679,0.679
P1830,0.995,0.995
P222,0.7142,0.7142
P522,0.5405,0.5405
P719,0.4659,0.4659
P1555,0.6176,0.6176
P1065,0.229,0.229
P678,0.7611,0.7611
P1792,0.7094,0.7094
P1440,0.6181,0.6181
P1702,0.6054,0.6054
P165,0.2778,0.2778
P1939,0.5506,0.5506
P1676,0.8039,0.8039
P1426,0.3387,0.3387
P1750,0.2518,0.2518
P1566,0.996,0.996
P56,0.5742,0.5742
P779,0.2944,0.2944
P1811,0.1254,0.1254
P590,0.7542,0.7542
P169,0.9258,0.9258
P1563,0.7684,0.7684
P1839,0.6595,0.6595
P1870,0.5259,0.5259
P1885,0.1464,0.1464
P688,0.7475,0.7475
P1616,0.1432,0.1432
P679,0.4625,0.4625
P1681,0.7866,0.7866
P421,0.8528,0.8528
P172,0.2682,0.2682
P98,0.4368,0.4368
P191,0.426,0.426
P1482,0.7575,0.7575
P631,0.6537,0.6537
P569,0.902,0.902
P138,0.9801,0.9801
P1466,0.5935,0.5935
P1091,0.9492,0.9492
P1351,0.7003,0.7003
P1968,0.3468,0.3468
P1374,0.1058,0.1058
P192,0.5373,0.5373
P1911,0.9686,0.9686
P479,0.5708,0.5708
P280,0.7807,0.7807
P1220,0.1306,0.1306
P1646,0.3254,0.3254
P197,0.9693,0.9693
P1419,0.4752,0.4752
P592,0.3433,0.3433
P587,0.8484,0.8484
P1498,0.3691,0.3691
P1609,0.5192,0.5192
P1298,0.753,0.753
P1832,0.1173,0.1173
P1648,0.2882,0.2882
P1570,0.4838,0.4838
P1843,0.7681,0.7681
P848,0.5661,0.5661
P1313,0.9571,0.9571
P1944,0.2905,0.2905
P540,0.5429,0.5429
P309,0.7936,0.7936
P397,0.5071,0.5071
P1833,0.1042,0.1042
P843,0.8495,0.8495
P1709,0.1492,0.1492
P1993,0.6347,0.6347
P740,0.9523,0.9523
P908,0.8433,0.8433
P257,0.2829,0.2829
P1984,0.454,0.454
P1769,0.4696,0.4696
P946,0.2699,0.2699
P237,0.4528,0.4528
P1454,0.4229,0.4229
P1491,0.68,0.68
P1815,0.572,0.572
P367,0.38,0.38
P12,0.6871,0.6871
P660,0.2678,0.2678
P1103,0.7401,0.7401
P1273,0.4787,0.4787
P1781,0.5003,0.5003
P1842,0.2369,0.2369
P600,0.271,0.271
P1620,0.3645,0.3645
P852,0.3848,0.3848
P1210,0.4429,0.4429
P1244,0.2146,0.2146
P1557,0.5122,0.5122
P1671,0.759,0.759
P1309,0.1651,0.1651
P1422,0.9093,0.9093
P642,0.943,0.943
P971,0.7853,0.7853
P104,0.8739,0.8739
P251,0.3084,0.3084
P157,0.5,0.5
P664,0.9578,0.9578
P1235,0.195,0.195
P234,0.4005,0.4005
P1417,0.8344,0.8344
P423,0.6872,0.6872
P488,0.5501,0.5501
P357,0.8083,0.8083
P1224,0.8806,0.8806
P343,0.5984,0.5984
P1321,0.4681,0.4681
P1460,0.9185,0.9185
P1370,0.3702,0.3702
P1310,0.1265,0.1265
P1474,0.1093,0.1093
P1205,0.5363,0.5363
P572,0.8551,0.8551
P872,0.7581,0.7581
P847,0.8095,0.8095
P1589,0.5024,0.5024
P1932,0.9829,0.9829
P1385,0.3698,0.3698
