partid,cfp,co2
P7619,0.708,0.708
P19983,0.9286,0.9286
P5865,0.8361,0.8361
P19574,0.7407,0.7407
P8209,0.3083,0.3083
P17405,0.7587,0.7587
P19586,0.872,0.872
P22578,0.8671,0.8671
P17820,0.7952,0.7952
P3031,0.5512,0.5512
P3199,0.5388,0.5388
P14537,0.2287,0.2287
P20628,0.3658,0.3658
P8720,0.6435,0.6435
P132,0.3195,0.3195
P8391,0.1806,0.1806
P4430,0.1103,0.1103
P4393,0.9775,0.9775
P5938,0.4524,0.4524
P4398,0.9026,0.9026
P291,0.6106,0.6106
P3430,0.995,0.995
P22781,0.4217,0.4217
P9160,0.3792,0.3792
P15824,0.9831,0.9831
P451,0.6181,0.6181
P22071,0.6802,0.6802
P8062,0.417,0.417
P7584,0.5695,0.5695
P10302,0.5999,0.5999
P3479,0.9317,0.9317
P1874,0.1404,0.1404
P13404,0.2801,0.2801
P16943,0.7845,0.7845
P18175,0.6062,0.6062
P2566,0.2309,0.2309
P13191,0.4211,0.4211
P15881,0.4561,0.4561
P17896,0.1419,0.1419
P16470,0.1436,0.1436
P14536,0.9252,0.9252
P8502,0.8816,0.8816
P11752,0.8136,0.8136
P16914,0.5278,0.5278
P9025,0.9167,0.9167
P11015,0.8194,0.8194
P14367,0.8716,0.8716
P17971,0.2409,0.2409
P5242,0.7205,0.7205
P711,0.6019,0.6019
P14780,0.7081,0.7081
P19193,0.7105,0.7105
P3778,0.3432,0.3432
P15754,0.6348,0.6348
P17953,0.2996,0.2996
P9274,0.2595,0.2595
P12778,0.6117,0.6117
P11249,0.7876,0.7876
P18318,0.9178,0.9178
P21415,0.6121,0.6121
P10340,0.7892,0.7892
P512,0.6885,0.6885
P1523,0.5325,0.5325
P7355,0.961,0.961
P14190,0.9546,0.9546
P16107,0.3131,0.3131
P3792,0.1481,0.1481
P5519,0.9088,0.9088
P9766,0.8901,0.8901
P5136,0.3421,0.3421
P12317,0.1214,0.1214
P14968,0.1523,0.1523
P16460,0.3335,0.3335
P17905,0.245,0.245
P10263,0.2044,0.2044
P5222,0.1181,0.1181
P3330,0.3764,0.3764
P6882,0.9865,0.9865
P5381,0.4017,0.4017
P8702,0.998,0.998
P10950,0.9703,0.9703
P6305,0.1439,0.1439
P18774,0.8842,0.8842
P19683,0.3462,0.3462
P9641,0.264,0.264
P15857,0.6997,0.6997
P5623,0.436,0.436
P3230,0.7066,0.7066
P10677,0.4193,0.4193
P195,0.1435,0.1435
P18374,0.5039,0.5039
P11583,0.4502,0.4502
P17473,0.1743,0.1743
P16909,0.6876,0.6876
P15039,0.1925,0.1925
P992,0.8178,0.8178
P1453,0.4653,0.4653
P13824,0.5446,0.5446
P15486,0.8862,0.8862
P21992,0.9271,0.9271
P16625,0.6173,0.6173
P15882,0.847,0.847
P4833,0.9616,0.9616
P7910,0.4948,0.4948
P22258,0.2372,0.2372
P20232,0.3724,0.3724
P15178,0.6831,0.6831
P1606,0.2503,0.2503
P5952,0.979,0.979
P15516,0.5592,0.5592
P17838,0.4645,0.4645
P5469,0.103,0.103
P12142,0.6631,0.6631
P9530,0.8906,0.8906
P2909,0.7655,0.7655
P11133,0.2818,0.2818
P4260,0.2274,0.2274
P12057,0.9161,0.9161
P5540,0.5014,0.5014
P594,0.3455,0.3455
P13676,0.7718,0.7718
P11213,0.1821,0.1821
P2912,0.1344,0.1344
P772,0.2974,0.2974
P4748,0.5841,0.5841
P4100,0.2468,0.2468
P463,0.7869,0.7869
P1588,0.7407,0.7407
P5750,0.8387,0.8387
P12610,0.9652,0.9652
P16008,0.9781,0.9781
P6313,0.8296,0.8296
P3616,0.1057,0.1057
P20404,0.4639,0.4639
P5449,0.8852,0.8852
P9292,0.2706,0.2706
P6117,0.5278,0.5278
P4926,0.5594,0.5594
P4188,0.6679,0.6679
P8035,0.9138,0.9138
P3438,0.4078,0.4078
P5181,0.6879,0.6879
P5598,0.8921,0.8921
P19950,0.1891,0.1891
P15257,0.4932,0.4932
P17770,0.8233,0.8233
P17939,0.5359,0.5359
P140,0.5043,0.5043
P18663,0.8161,0.8161
P6917,0.7554,0.7554
P4925,0.326,0.326
P6232,0.9946,0.9946
P5219,0.1093,0.1093
P18089,0.6585,0.6585
P5696,0.2085,0.2085
P2227,0.9944,0.9944
P19461,0.827,0.827
P1970,0.1768,0.1768
P16095,0.8032,0.8032
P19905,0.116,0.116
P12279,0.5628,0.5628
P1834,0.9803,0.9803
P15910,0.2884,0.2884
P12990,0.5767,0.5767
P10137,0.3644,0.3644
P20567,0.3736,0.3736
P12220,0.5911,0.5911
P8510,0.3363,0.3363
P19282,0.8766,0.8766
P4307,0.3005,0.3005
P14301,0.5905,0.5905
P15170,0.6625,0.6625
P18397,0.9395,0.9395
P18852,0.5299,0.5299
P12000,0.7956,0.7956
P11182,0.7924,0.7924
P12609,0.3318,0.3318
P3706,0.3761,0.3761
P20618,0.4545,0.4545
P16274,0.5932,0.5932
P18107,0.9277,0.9277
P19239,0.3943,0.3943
P7282,0.9291,0.9291
P7351,0.8778,0.8778
P10643,0.3583,0.3583
P4238,0.5544,0.5544
P17664,0.6154,0.6154
P736,0.8259,0.8259
P8761,0.2718,0.2718
P4332,0.2642,0.2642
P18642,0.6869,0.6869
P21237,0.3871,0.3871
P4845,0.6941,0.6941
P5185,0.2221,0.2221
P3585,0.8911,0.8911
P6852,0.9035,0.9035
P11953,0.8163,0.8163
P2775,0.654,0.654
P18442,0.8445,0.8445
P8866,0.4827,0.4827
P13839,0.3012,0.3012
P21881,0.1824,0.1824
P6267,0.3179,0.3179
P19515,0.9664,0.9664
P5550,0.1556,0.1556
P3132,0.3405,0.3405
P17734,0.3337,0.3337
P22418,0.5033,0.5033
P4917,0.4216,0.4216
P1014,0.648,0.648
P4104,0.3405,0.3405
P598,0.1232,0.1232
P10956,0.7535,0.7535
P17545,0.5719,0.5719
P18745,0.4549,0.4549
P13797,0.8204,0.8204
P8618,0.6936,0.6936
P21341,0.6122,0.6122
P5471,0.4401,0.4401
P6448,0.8889,0.8889
P20849,0.7358,0.7358
P13634,0.5711,0.5711
P6399,0.2849,0.2849
P3924,0.3317,0.3317
P15707,0.2562,0.2562
P17149,0.9255,0.9255
P20269,0.624,0.624
P1709,0.2016,0.2016
P20703,0.4679,0.4679
P6315,0.7745,0.7745
P10080,0.83,0.83
P19493,0.5036,0.5036
P813,0.1362,0.1362
P5788,0.782,0.782
P717,0.4486,0.4486
P19124,0.5655,0.5655
P14201,0.8049,0.8049
P5650,0.4041,0.4041
P9050,0.3244,0.3244
P5057,0.3817,0.3817
P209,0.9663,0.9663
P4680,0.345,0.345
P2211,0.391,0.391
P15322,0.3018,0.3018
P11798,0.2834,0.2834
P8000,0.3159,0.3159
P11853,0.6718,0.6718
P11876,0.5767,0.5767
P12734,0.3801,0.3801
P22210,0.1679,0.1679
P12471,0.3188,0.3188
P21106,0.8077,0.8077
P1733,0.7135,0.7135
P2049,0.7501,0.7501
P13354,0.8399,0.8399
P3918,0.611,0.611
P11102,0.4136,0.4136
P1194,0.1181,0.1181
P8908,0.1855,0.1855
P16714,0.6226,0.6226
P16197,0.9623,0.9623
P22820,0.8768,0.8768
P2359,0.4549,0.4549
P8990,0.9097,0.9097
P19076,0.8288,0.8288
P1477,0.5567,0.5567
P19443,0.604,0.604
P12956,0.6498,0.6498
P19023,0.3764,0.3764
P15844,0.3341,0.3341
P2978,0.1864,0.1864
P6972,0.2011,0.2011
P16580,0.6036,0.6036
P2906,0.3586,0.3586
P19,0.7543,0.7543
P8149,0.4191,0.4191
