partid,parents_partid,qty
P0,null,1
P1,P0,1
P2,P0,1
P3,P0,1
P4,P1,1
P5,P1,1
P6,P1,1
P7,P1,1
P8,P1,1
P9,P2,1
P10,P2,1
P11,P2,1
P12,P2,1
P13,P2,1
P14,P3,1
P15,P3,1
P16,P3,1
P17,P3,1
P18,P4,1
P19,P4,1
P20,P4,1
P21,P4,1
P22,P5,1
P23,P5,1
P24,P6,1
P25,P6,1
P26,P9,1
P27,P9,1
P28,P11,1
P29,P11,1
P30,P11,1
P31,P12,1
P32,P12,1
P33,P12,1
P34,P12,1
P35,P12,1
P36,P14,1
P37,P14,1
P38,P14,1
P39,P14,1
P40,P16,1
P41,P16,1
P42,P16,1
P43,P16,1
P44,P16,1
P45,P17,1
P46,P17,1
P47,P19,1
P48,P19,1
P49,P19,1
P50,P19,1
P51,P20,1
P52,P20,1
P53,P21,1
P54,P21,1
P55,P21,1
P56,P21,1
P57,P23,1
P58,P23,1
P59,P23,1
P60,P23,1
P61,P24,1
P62,P24,1
P63,P24,1
P64,P24,1
P65,P24,1
P66,P25,1
P67,P25,1
P68,P27,1
P69,P27,1
P70,P28,1
P71,P28,1
P72,P30,1
P73,P30,1
P74,P30,1
P75,P30,1
P76,P30,1
P77,P31,1
P78,P31,1
P79,P31,1
P80,P35,1
P81,P35,1
P82,P35,1
P83,P37,1
P84,P37,1
P85,P37,1
P86,P37,1
P87,P37,1
P88,P39,1
P89,P39,1
P90,P39,1
P91,P39,1
P92,P39,1
P93,P40,1
P94,P40,1
P95,P40,1
P96,P41,1
P97,P41,1
P98,P41,1
P99,P42,1
P100,P42,1
P101,P42,1
P102,P42,1
P103,P45,1
P104,P45,1
P105,P45,1
P106,P45,1
P107,P45,1
P108,P46,1
P109,P46,1
P110,P46,1
P111,P46,1
P112,P46,1
P113,P48,1
P114,P48,1
P115,P48,1
P116,P49,1
P117,P49,1
P118,P50,1
P119,P50,1
P120,P50,1
P121,P50,1
P122,P51,1
P123,P51,1
P124,P52,1
P125,P52,1
P126,P52,1
P127,P52,1
P128,P52,1
P129,P53,1
P130,P53,1
P131,P53,1
P132,P53,1
P133,P53,1
P134,P54,1
P135,P54,1
P136,P55,1
P137,P55,1
P138,P55,1
P139,P55,1
P140,P55,1
P141,P56,1
P142,P56,1
P143,P56,1
P144,P56,1
P145,P56,1
P146,P57,1
P147,P57,1
P148,P58,1
P149,P58,1
P150,P58,1
P151,P58,1
P152,P60,1
P153,P60,1
P154,P60,1
P155,P65,1
P156,P65,1
P157,P65,1
P158,P65,1
P159,P65,1
P160,P66,1
P161,P66,1
P162,P66,1
P163,P67,1
P164,P67,1
P165,P67,1
P166,P70,1
P167,P70,1
P168,P70,1
P169,P70,1
P170,P71,1
P171,P71,1
P172,P71,1
P173,P72,1
P174,P72,1
P175,P79,1
P176,P79,1
P177,P79,1
P178,P79,1
P179,P80,1
P180,P80,1
P181,P81,1
P182,P81,1
P183,P81,1
P184,P85,1
P185,P85,1
P186,P85,1
P187,P85,1
P188,P85,1
P189,P86,1
P190,P86,1
P191,P86,1
P192,P86,1
P193,P87,1
P194,P87,1
P195,P87,1
P196,P88,1
P197,P88,1
P198,P88,1
P199,P89,1
P200,P89,1
P201,P89,1
P202,P89,1
P203,P90,1
P204,P90,1
P205,P90,1
P206,P90,1
P207,P91,1
P208,P91,1
P209,P91,1
P210,P92,1
P211,P92,1
P212,P92,1
P213,P95,1
P214,P95,1
P215,P95,1
P216,P95,1
P217,P96,1
P218,P96,1
P219,P97,1
P220,P97,1
P221,P97,1
P222,P97,1
P223,P97,1
P224,P98,1
P225,P98,1
P226,P98,1
P227,P98,1
P228,P100,1
P229,P100,1
P230,P100,1
P231,P100,1
P232,P100,1
P233,P103,1
P234,P103,1
P235,P103,1
P236,P103,1
P237,P104,1
P238,P104,1
P239,P104,1
P240,P104,1
P241,P105,1
P242,P105,1
P243,P105,1
P244,P105,1
P245,P106,1
P246,P106,1
P247,P106,1
P248,P107,1
P249,P107,1
P250,P107,1
P251,P107,1
P252,P107,1
P253,P110,1
P254,P110,1
P255,P110,1
P256,P110,1
P257,P110,1
P258,P111,1
P259,P111,1
P260,P111,1
P261,P111,1
P262,P113,1
P263,P113,1
P264,P114,1
P265,P114,1
P266,P114,1
P267,P116,1
P268,P116,1
P269,P116,1
P270,P116,1
P271,P117,1
P272,P117,1
P273,P117,1
P274,P117,1
P275,P117,1
P276,P119,1
P277,P119,1
P278,P120,1
P279,P120,1
P280,P120,1
P281,P120,1
P282,P121,1
P283,P121,1
P284,P122,1
P285,P122,1
P286,P122,1
P287,P122,1
P288,P123,1
P289,P123,1
P290,P123,1
P291,P123,1
P292,P123,1
P293,P125,1
P294,P125,1
P295,P125,1
P296,P125,1
P297,P125,1
P298,P126,1
P299,P126,1
P300,P127,1
P301,P127,1
P302,P127,1
P303,P127,1
P304,P127,1
P305,P129,1
P306,P129,1
P307,P129,1
P308,P129,1
P309,P129,1
P310,P130,1
P311,P130,1
P312,P131,1
P313,P131,1
P314,P131,1
P315,P134,1
