partid,cfp,co2
P26995,0.5152,0.5152
P19799,0.8146,0.8146
P2085,0.8656,0.8656
P5755,0.9188,0.9188
P1705,0.7676,0.7676
P6150,0.5245,0.5245
P17682,0.2145,0.2145
P4076,0.3533,0.3533
P24226,0.46,0.46
P21829,0.6127,0.6127
P24208,0.6188,0.6188
P25709,0.4766,0.4766
P16593,0.2923,0.2923
P17530,0.3905,0.3905
P3995,0.5893,0.5893
P26143,0.5303,0.5303
P1483,0.1392,0.1392
P25560,0.257,0.257
P25566,0.8036,0.8036
P14332,0.3152,0.3152
P19400,0.5952,0.5952
P2171,0.3246,0.3246
P4042,0.4391,0.4391
P23788,0.6015,0.6015
P17604,0.6481,0.6481
P21434,0.5274,0.5274
P20196,0.6668,0.6668
P16230,0.564,0.564
P3480,0.6243,0.6243
P7457,0.9903,0.9903
P14396,0.3597,0.3597
P6178,0.8436,0.8436
P18954,0.4115,0.4115
P11317,0.2456,0.2456
P15799,0.4822,0.4822
P18301,0.8323,0.8323
P13105,0.4336,0.4336
P29342,0.7861,0.7861
P5833,0.3799,0.3799
P9216,0.3347,0.3347
P12479,0.9643,0.9643
P17458,0.2518,0.2518
P20575,0.7632,0.7632
P27073,0.374,0.374
P6116,0.1289,0.1289
P16843,0.4174,0.4174
P11197,0.2223,0.2223
P17490,0.9339,0.9339
P18304,0.2241,0.2241
P13228,0.2548,0.2548
P3052,0.762,0.762
P20459,0.3532,0.3532
P5142,0.1797,0.1797
P10987,0.2694,0.2694
P29370,0.711,0.711
P18769,0.5004,0.5004
P27763,0.7874,0.7874
P23114,0.5948,0.5948
P2938,0.1548,0.1548
P16339,0.4862,0.4862
P18245,0.5259,0.5259
P401,0.6862,0.6862
P26747,0.1591,0.1591
P14646,0.8374,0.8374
P22766,0.891,0.891
P24959,0.7639,0.7639
P20838,0.3524,0.3524
P1734,0.9632,0.9632
P24212,0.4614,0.4614
P3374,0.4585,0.4585
P5043,0.9639,0.9639
P1645,0.523,0.523
P7137,0.7096,0.7096
P24219,0.5213,0.5213
P18999,0.4817,0.4817
P10884,0.8168,0.8168
P10305,0.9363,0.9363
P21648,0.1005,0.1005
P29398,0.2059,0.2059
P23170,0.9926,0.9926
P4965,0.8553,0.8553
P3895,0.654,0.654
P20592,0.2302,0.2302
P25752,0.3095,0.3095
P9121,0.5756,0.5756
P1319,0.5333,0.5333
P16516,0.7987,0.7987
P776,0.7125,0.7125
P20883,0.5119,0.5119
P16853,0.3367,0.3367
P5227,0.7382,0.7382
P26494,0.1092,0.1092
P12831,0.1556,0.1556
P29597,0.8543,0.8543
P9030,0.6205,0.6205
P7782,0.1113,0.1113
P15413,0.7006,0.7006
P5636,0.3657,0.3657
P9424,0.2716,0.2716
P11900,0.1467,0.1467
P19660,0.6609,0.6609
P14796,0.9133,0.9133
P18129,0.9154,0.9154
P22144,0.6606,0.6606
P24576,0.7483,0.7483
P25527,0.6986,0.6986
P5237,0.7322,0.7322
P993,0.9505,0.9505
P1379,0.9209,0.9209
P15964,0.4783,0.4783
P22978,0.5258,0.5258
P14443,0.1984,0.1984
P23480,0.9357,0.9357
P2208,0.4824,0.4824
P13325,0.6215,0.6215
P3555,0.951,0.951
P6083,0.6379,0.6379
P27734,0.5253,0.5253
P27717,0.3076,0.3076
P25424,0.6241,0.6241
P5938,0.9473,0.9473
P12719,0.4121,0.4121
P12153,0.8115,0.8115
P9006,0.3258,0.3258
P15226,0.3971,0.3971
P6004,0.4969,0.4969
P11584,0.5996,0.5996
P9662,0.789,0.789
P20464,0.1171,0.1171
P15526,0.8426,0.8426
P151,0.4628,0.4628
P21747,0.2624,0.2624
P22689,0.4679,0.4679
P1244,0.703,0.703
P27894,0.8499,0.8499
P26041,0.5716,0.5716
P29788,0.4332,0.4332
P7433,0.8415,0.8415
P11974,0.2441,0.2441
P16384,0.586,0.586
P26983,0.3142,0.3142
P21239,0.123,0.123
P16043,0.4163,0.4163
P24260,0.2364,0.2364
P12908,0.9166,0.9166
P12578,0.3483,0.3483
P25945,0.1352,0.1352
P17009,0.5118,0.5118
P23080,0.9883,0.9883
P24386,0.5392,0.5392
P13863,0.9152,0.9152
P27528,0.276,0.276
P10556,0.5144,0.5144
P26642,0.8999,0.8999
P7308,0.561,0.561
P23272,0.9595,0.9595
P25811,0.7666,0.7666
P11239,0.8371,0.8371
P197,0.3236,0.3236
P25483,0.1503,0.1503
P391,0.4925,0.4925
P17981,0.4112,0.4112
P9986,0.5599,0.5599
P17795,0.9896,0.9896
P26708,0.4391,0.4391
P19050,0.2465,0.2465
P22675,0.8041,0.8041
P22657,0.9928,0.9928
P11055,0.2039,0.2039
P27529,0.6842,0.6842
P9488,0.3819,0.3819
P24110,0.8408,0.8408
P23931,0.8338,0.8338
P10971,0.4237,0.4237
P24089,0.947,0.947
P12744,0.6792,0.6792
P1518,0.885,0.885
P26568,0.8244,0.8244
P9793,0.6214,0.6214
P27376,0.5937,0.5937
P15064,0.1954,0.1954
P2714,0.7868,0.7868
P5818,0.886,0.886
P20867,0.5021,0.5021
P17924,0.7778,0.7778
P4605,0.3671,0.3671
P29474,0.8394,0.8394
P28193,0.4029,0.4029
P29852,0.875,0.875
P14686,0.4535,0.4535
P17969,0.3126,0.3126
P13036,0.879,0.879
P16547,0.4784,0.4784
P8717,0.2044,0.2044
P24328,0.9708,0.9708
P12421,0.5277,0.5277
P1882,0.2434,0.2434
P29696,0.6345,0.6345
P26741,0.8049,0.8049
P1760,0.7621,0.7621
P22063,0.4425,0.4425
P15963,0.6099,0.6099
P21996,0.7963,0.7963
P13179,0.9803,0.9803
P5844,0.3071,0.3071
P8516,0.7744,0.7744
P6318,0.4469,0.4469
P5955,0.9833,0.9833
P24941,0.9024,0.9024
P23099,0.7842,0.7842
P5792,0.5956,0.5956
P6096,0.1319,0.1319
P12126,0.9444,0.9444
P4526,0.725,0.725
P19295,0.7953,0.7953
P28769,0.6124,0.6124
P27966,0.7493,0.7493
P23115,0.705,0.705
P24856,0.8449,0.8449
P22669,0.1252,0.1252
P11398,0.2828,0.2828
P20400,0.8452,0.8452
