partid,parents_partid,qty
P0,null,1
P1,P0,1
P2,P0,1
P3,P1,1
P4,P1,1
P5,P1,1
P6,P1,1
P7,P2,1
P8,P2,1
P9,P2,1
P10,P2,1
P11,P2,1
P12,P3,1
P13,P3,1
P14,P3,1
P15,P4,1
P16,P4,1
P17,P4,1
P18,P8,1
P19,P8,1
P20,P8,1
P21,P10,1
P22,P10,1
P23,P10,1
P24,P10,1
P25,P10,1
P26,P11,1
P27,P11,1
P28,P12,1
P29,P12,1
P30,P12,1
P31,P12,1
P32,P12,1
P33,P13,1
P34,P13,1
P35,P13,1
P36,P13,1
P37,P14,1
P38,P14,1
P39,P14,1
P40,P14,1
P41,P15,1
P42,P15,1
P43,P15,1
P44,P15,1
P45,P15,1
P46,P16,1
P47,P16,1
P48,P16,1
P49,P16,1
P50,P17,1
P51,P17,1
P52,P18,1
P53,P18,1
P54,P18,1
P55,P18,1
P56,P18,1
P57,P19,1
P58,P19,1
P59,P21,1
P60,P21,1
P61,P21,1
P62,P21,1
P63,P21,1
P64,P22,1
P65,P22,1
P66,P22,1
P67,P22,1
P68,P22,1
P69,P23,1
P70,P23,1
P71,P23,1
P72,P23,1
P73,P23,1
P74,P26,1
P75,P26,1
P76,P26,1
P77,P28,1
P78,P28,1
P79,P28,1
P80,P30,1
P81,P30,1
P82,P30,1
P83,P30,1
P84,P30,1
P85,P31,1
P86,P31,1
P87,P33,1
P88,P33,1
P89,P33,1
P90,P33,1
P91,P33,1
P92,P35,1
P93,P35,1
P94,P35,1
P95,P37,1
P96,P37,1
P97,P37,1
P98,P41,1
P99,P41,1
P100,P41,1
P101,P42,1
P102,P42,1
P103,P44,1
P104,P44,1
P105,P44,1
P106,P46,1
P107,P46,1
P108,P46,1
P109,P46,1
P110,P47,1
P111,P47,1
P112,P47,1
P113,P47,1
P114,P47,1
P115,P48,1
P116,P48,1
P117,P48,1
P118,P48,1
P119,P49,1
P120,P49,1
P121,P49,1
P122,P49,1
P123,P50,1
P124,P50,1
P125,P50,1
P126,P50,1
P127,P50,1
P128,P52,1
P129,P52,1
P130,P52,1
P131,P52,1
P132,P56,1
P133,P56,1
P134,P56,1
P135,P56,1
P136,P56,1
P137,P57,1
P138,P57,1
P139,P57,1
P140,P59,1
P141,P59,1
P142,P59,1
P143,P59,1
P144,P60,1
P145,P60,1
P146,P61,1
P147,P61,1
P148,P61,1
P149,P61,1
P150,P62,1
P151,P62,1
P152,P62,1
P153,P62,1
P154,P62,1
P155,P63,1
P156,P63,1
P157,P63,1
P158,P64,1
P159,P64,1
P160,P65,1
P161,P65,1
P162,P66,1
P163,P66,1
P164,P66,1
P165,P67,1
P166,P67,1
P167,P67,1
P168,P67,1
P169,P68,1
P170,P68,1
P171,P69,1
P172,P69,1
P173,P69,1
P174,P69,1
P175,P72,1
P176,P72,1
P177,P72,1
P178,P73,1
P179,P73,1
P180,P73,1
P181,P73,1
P182,P73,1
P183,P74,1
P184,P74,1
P185,P74,1
P186,P76,1
P187,P76,1
P188,P76,1
P189,P76,1
P190,P77,1
P191,P77,1
P192,P77,1
P193,P77,1
P194,P80,1
P195,P80,1
P196,P80,1
P197,P80,1
P198,P80,1
P199,P82,1
P200,P82,1
P201,P83,1
P202,P83,1
P203,P83,1
P204,P83,1
P205,P84,1
P206,P84,1
P207,P84,1
P208,P86,1
P209,P86,1
P210,P86,1
P211,P86,1
P212,P87,1
P213,P87,1
P214,P88,1
P215,P88,1
P216,P89,1
P217,P89,1
P218,P89,1
P219,P89,1
P220,P90,1
P221,P90,1
P222,P90,1
P223,P90,1
P224,P91,1
P225,P91,1
P226,P91,1
P227,P91,1
P228,P92,1
P229,P92,1
P230,P93,1
P231,P93,1
P232,P93,1
P233,P93,1
P234,P93,1
P235,P94,1
P236,P94,1
P237,P94,1
P238,P94,1
P239,P94,1
P240,P95,1
P241,P95,1
P242,P95,1
P243,P96,1
P244,P96,1
P245,P98,1
P246,P98,1
P247,P98,1
P248,P98,1
P249,P98,1
P250,P99,1
P251,P99,1
P252,P99,1
P253,P99,1
P254,P99,1
P255,P100,1
P256,P100,1
P257,P100,1
P258,P100,1
P259,P100,1
P260,P102,1
P261,P102,1
P262,P102,1
P263,P103,1
P264,P103,1
P265,P103,1
P266,P103,1
P267,P103,1
P268,P104,1
P269,P104,1
P270,P104,1
P271,P104,1
P272,P104,1
P273,P108,1
P274,P108,1
P275,P108,1
P276,P108,1
P277,P108,1
P278,P109,1
P279,P109,1
P280,P109,1
P281,P110,1
P282,P110,1
P283,P110,1
P284,P111,1
P285,P111,1
P286,P111,1
P287,P113,1
P288,P113,1
P289,P115,1
P290,P115,1
P291,P115,1
P292,P118,1
P293,P118,1
P294,P118,1
P295,P118,1
P296,P120,1
P297,P120,1
P298,P120,1
P299,P120,1
P300,P120,1
P301,P122,1
P302,P122,1
P303,P122,1
P304,P123,1
P305,P123,1
P306,P126,1
P307,P126,1
P308,P127,1
P309,P127,1
P310,P127,1
P311,P127,1
P312,P128,1
P313,P128,1
P314,P128,1
P315,P129,1
