partid,cfp,co2
P19,0.8597,0.8597
P26,0.9522,0.9522
P37,0.2825,0.2825
P7,0.8552,0.8552
P83,0.8152,0.8152
P132,0.9175,0.9175
P36,0.8186,0.8186
P128,0.8805,0.8805
P39,0.8851,0.8851
P110,0.6075,0.6075
P130,0.5777,0.5777
P109,0.8922,0.8922
P125,0.1741,0.1741
P92,0.2322,0.2322
P96,0.64,0.64
P16,0.3172,0.3172
P126,0.8156,0.8156
P31,0.6487,0.6487
P4,0.7958,0.7958
P81,0.4869,0.4869
P50,0.5769,0.5769
P21,0.759,0.759
P70,0.8918,0.8918
P111,0.7609,0.7609
P30,0.7307,0.7307
P156,0.3771,0.3771
P28,0.8161,0.8161
P102,0.8952,0.8952
P1,0.183,0.183
P169,0.2772,0.2772
P137,0.3951,0.3951
P47,0.7641,0.7641
P76,0.2039,0.2039
P152,0.9624,0.9624
P38,0.4586,0.4586
P11,0.6094,0.6094
P158,0.2578,0.2578
P127,0.8481,0.8481
P49,0.1234,0.1234
P105,0.6478,0.6478
P144,0.4366,0.4366
P145,0.4382,0.4382
P18,0.8519,0.8519
P138,0.5693,0.5693
P174,0.4958,0.4958
P6,0.5188,0.5188
P123,0.6018,0.6018
P86,0.8652,0.8652
P178,0.2792,0.2792
P46,0.8515,0.8515
P142,0.2511,0.2511
P150,0.4837,0.4837
P5,0.5286,0.5286
P135,0.4152,0.4152
P146,0.5559,0.5559
P10,0.6838,0.6838
P58,0.785,0.785
P3,0.664,0.664
P40,0.4519,0.4519
P77,0.1552,0.1552
P88,0.8649,0.8649
P17,0.9786,0.9786
P69,0.6587,0.6587
P129,0.389,0.389
P22,0.7599,0.7599
P55,0.5203,0.5203
P124,0.2398,0.2398
P91,0.419,0.419
P24,0.822,0.822
P42,0.5529,0.5529
P133,0.4996,0.4996
P14,0.7013,0.7013
P104,0.3979,0.3979
P52,0.8339,0.8339
P66,0.9793,0.9793
P164,0.9926,0.9926
P98,0.5048,0.5048
P87,0.3253,0.3253
P54,0.5421,0.5421
P62,0.3706,0.3706
P168,0.2426,0.2426
P65,0.2662,0.2662
P151,0.1656,0.1656
P103,0.342,0.342
P94,0.7871,0.7871
P106,0.8605,0.8605
P13,0.4177,0.4177
P131,0.4114,0.4114
P159,0.7857,0.7857
